Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2019-03-07 00:00:00+00:00,55.37,59.12,53.77,56.73,816612.77049,46227699.9424252,112401,398729.37463,22559465.8938152
2019-03-08 00:00:00+00:00,56.73,57.6,54.3,55.61,440480.65904,24793142.8918252,64625,216141.96493,12169677.2171404
2019-03-09 00:00:00+00:00,55.58,59.83,55.38,57.78,413625.10436,23841397.7942103,63729,208223.09239,12008805.6326791
2019-03-10 00:00:00+00:00,57.78,58.04,55.84,56.59,198932.23727,11276533.6754336,32011,95280.56865,5402643.4283691
2019-03-11 00:00:00+00:00,56.63,57.37,54.0,54.82,319640.84363,17619148.0806475,42495,150737.04254,8313935.1111815
2019-03-12 00:00:00+00:00,54.82,56.96,53.72,56.58,186798.97334,10473627.53209,27280,90246.13287,5059058.2588894
2019-03-13 00:00:00+00:00,56.6,56.84,54.3,55.29,234206.35923,13044765.6089822,36076,118984.84557,6625126.8841566
2019-03-14 00:00:00+00:00,55.29,58.2,51.66,55.94,333686.39631,18559101.3738751,47416,158333.91248,8813036.2227747
2019-03-15 00:00:00+00:00,55.94,59.15,55.94,58.52,295307.77677,17013433.6384185,48437,149301.48041,8604524.4679416
2019-03-16 00:00:00+00:00,58.52,61.97,58.41,61.21,375314.79266,22846386.0282299,63954,195783.08564,11919316.8063471
2019-03-17 00:00:00+00:00,61.22,61.32,59.57,60.47,174833.31913,10590199.9608341,30357,88323.65579,5352171.7716082
2019-03-18 00:00:00+00:00,60.47,62.63,58.2,59.17,301146.21398,18071146.4905442,48690,140328.42987,8419402.0964585
2019-03-19 00:00:00+00:00,59.2,59.96,58.33,59.52,221995.59833,13162394.4379992,36544,106922.96885,6336043.1620341
2019-03-20 00:00:00+00:00,59.5,60.74,56.64,60.27,285413.7934,16953291.8433374,45568,134531.59382,7991466.5176726
2019-03-21 00:00:00+00:00,60.29,60.64,56.98,58.54,164946.60535,9725257.740012,31887,75816.05629,4471807.8406242
2019-03-22 00:00:00+00:00,58.54,59.6,58.0,59.26,184427.33587,10869615.6738316,28585,91280.48228,5383641.3152735
2019-03-23 00:00:00+00:00,59.23,61.76,58.93,60.89,372961.54781,22578010.5670285,52611,187971.53114,11388856.0462688
2019-03-24 00:00:00+00:00,60.88,60.9,58.84,59.82,360926.15706,21566309.6375968,43053,175923.18621,10521780.9013928
2019-03-25 00:00:00+00:00,59.81,60.7,58.2,59.04,216703.66968,12846830.3232689,38851,104389.95412,6189637.2236298
2019-03-26 00:00:00+00:00,59.06,59.35,57.23,58.79,175752.00925,10247903.100617,30826,83545.56948,4872373.9765004
2019-03-27 00:00:00+00:00,58.81,61.87,58.58,61.44,260971.73061,15803472.9452996,44571,138708.57809,8397793.3534162
2019-03-28 00:00:00+00:00,61.43,61.43,60.15,60.5,160785.54618,9744151.8473039,26214,82456.29025,4997445.1106871
2019-03-29 00:00:00+00:00,60.48,61.8,60.15,61.45,200422.34535,12200871.3372611,34196,96243.63782,5860672.0806176
2019-03-30 00:00:00+00:00,61.41,61.56,59.59,60.45,161304.26128,9780439.5002168,28519,77122.21652,4676832.2748801
2019-03-31 00:00:00+00:00,60.45,60.72,59.83,60.48,120015.86005,7234304.2504601,21554,62782.99821,3783380.6286431
2019-04-01 00:00:00+00:00,60.47,60.9,59.62,60.45,129238.66121,7810478.4448446,23841,59153.85338,3575846.5754859
2019-04-02 00:00:00+00:00,60.45,78.4,59.95,76.78,805505.16575,55327330.1915808,141343,411602.70444,28200017.7978004
2019-04-03 00:00:00+00:00,76.76,98.5,76.24,85.19,1514710.29313,130062156.1077033,245574,747008.54718,64280765.2308899
2019-04-04 00:00:00+00:00,85.02,89.85,79.85,84.7,775702.67217,66127061.9191573,138439,365551.83524,31168029.7295976
2019-04-05 00:00:00+00:00,84.71,89.85,83.65,88.24,366668.99563,31984491.3758827,78405,182481.03341,15919030.1439707
2019-04-06 00:00:00+00:00,88.24,97.54,85.0,92.21,706789.23459,65322880.0905888,117115,354151.19782,32763173.9030571
2019-04-07 00:00:00+00:00,92.23,95.44,88.74,91.55,404878.13429,37409101.1554274,91011,205131.48767,18971539.9186467
2019-04-08 00:00:00+00:00,91.55,94.0,85.2,88.57,439909.33843,39092277.7488787,93697,219502.44171,19508311.8306277
2019-04-09 00:00:00+00:00,88.57,88.71,82.61,86.17,317748.78519,27340412.18294,71074,156388.49826,13463146.3109784
2019-04-10 00:00:00+00:00,86.19,91.1,85.91,88.16,315727.23676,27802373.2737036,64232,154284.84977,13591652.5546797
2019-04-11 00:00:00+00:00,88.16,88.45,74.64,78.88,663804.98498,52734752.5700692,117159,305166.25954,24272010.9791983
2019-04-12 00:00:00+00:00,78.9,80.43,75.0,78.47,351092.11924,27388660.7258404,61573,171596.78296,13390968.2009092
2019-04-13 00:00:00+00:00,78.43,81.02,75.51,77.62,276710.7109,21674683.2126471,45563,144499.91449,11334152.16743
2019-04-14 00:00:00+00:00,77.58,83.6,76.09,83.28,242418.41303,19179352.734823,45159,127125.87207,10063784.1466105
2019-04-15 00:00:00+00:00,83.31,84.41,75.0,78.07,437925.65449,35039724.5357955,76889,202671.65935,16225178.2789627
2019-04-16 00:00:00+00:00,78.06,81.49,76.88,80.27,295134.17728,23370026.8609958,51337,141735.29608,11218676.3571167
2019-04-17 00:00:00+00:00,80.27,81.5,78.0,78.77,232336.81062,18452843.5923519,44802,109070.09851,8670541.5622095
2019-04-18 00:00:00+00:00,78.82,83.66,78.74,81.68,328509.77037,26614059.4859404,56768,163840.29715,13262116.4415286
2019-04-19 00:00:00+00:00,81.67,83.17,79.48,82.05,265365.49383,21606124.7509276,51033,127071.06453,10353232.7067283
2019-04-20 00:00:00+00:00,82.05,82.69,79.33,81.15,209481.54759,17009020.0094766,39086,99014.43989,8043147.7530421
2019-04-21 00:00:00+00:00,81.16,81.85,72.86,76.65,405449.35652,30882393.8202287,70164,190995.51161,14561044.1899121
2019-04-22 00:00:00+00:00,76.61,77.63,74.9,76.51,285737.83886,21814764.7461896,47107,141157.07921,10779217.6054109
2019-04-23 00:00:00+00:00,76.47,79.29,73.33,73.7,408341.22655,31534100.588167,66747,185305.06841,14313620.4218099
2019-04-24 00:00:00+00:00,73.67,74.69,69.9,72.85,466422.90922,33586009.2516322,85563,226169.5153,16283101.0769172
2019-04-25 00:00:00+00:00,72.85,74.43,70.6,71.78,307408.70386,22353656.7217245,60462,148949.94134,10849310.3175905
2019-04-26 00:00:00+00:00,71.79,76.5,70.31,73.82,345014.87676,25320328.5480487,67301,161272.91773,11836751.5289019
2019-04-27 00:00:00+00:00,73.83,74.01,71.83,72.23,102336.98217,7467848.3762795,23348,51121.6363,3731953.8637321
2019-04-28 00:00:00+00:00,72.24,72.72,68.95,69.89,218635.58959,15458571.1783797,42004,97737.32911,6912387.9435726
2019-04-29 00:00:00+00:00,69.89,70.37,66.5,67.87,203603.18601,13896456.9662964,42178,97977.43733,6687925.2345372
2019-04-30 00:00:00+00:00,67.86,74.74,67.86,74.32,354469.13538,25357609.0003327,67909,169480.07453,12119560.9227991
2019-05-01 00:00:00+00:00,74.31,75.36,71.78,73.36,273831.04765,20098972.4966065,51667,134259.52104,9855297.4514778
2019-05-02 00:00:00+00:00,73.35,74.42,72.73,73.68,289626.45366,21306943.7993429,45010,143132.60045,10531548.0386021
2019-05-03 00:00:00+00:00,73.65,80.58,73.31,79.22,538448.40523,41683556.4117655,89287,271413.67144,20995944.7572112
2019-05-04 00:00:00+00:00,79.26,82.76,74.54,77.77,457004.01484,35750061.7116449,86740,218165.80901,17075133.9421569
2019-05-05 00:00:00+00:00,77.73,78.16,75.4,75.7,236821.31245,18139200.7639219,43794,114574.58328,8776968.7803319
2019-05-06 00:00:00+00:00,75.7,76.91,71.64,74.94,389445.48037,28863797.8869894,67449,190359.56709,14110629.0083011
2019-05-07 00:00:00+00:00,74.95,78.75,73.4,74.61,357677.92795,27275279.8649669,60743,169577.72981,12932955.3889244
2019-05-08 00:00:00+00:00,74.59,75.5,72.4,74.44,206081.78548,15267753.6578615,38174,111398.59304,8256150.3365971
2019-05-09 00:00:00+00:00,74.44,75.9,72.77,74.19,240477.43667,17829294.3569958,41259,113330.69368,8408553.8621747
2019-05-10 00:00:00+00:00,74.18,79.61,72.66,77.11,422915.9252,32199715.1352361,73980,206712.67268,15731128.8815599
2019-05-11 00:00:00+00:00,77.12,95.0,76.85,86.59,909602.12694,78091222.1082642,165749,456879.65086,39267190.107561
2019-05-12 00:00:00+00:00,86.59,94.01,83.0,84.73,797262.85973,69998434.01864,152745,391823.64024,34424205.2767286
2019-05-13 00:00:00+00:00,84.71,92.49,84.1,87.16,627311.35573,55391993.134908,118246,313865.00163,27726658.9563082
2019-05-14 00:00:00+00:00,87.34,93.61,86.5,91.17,644139.06467,58186818.859561,133780,327743.19171,29605865.2601583
2019-05-15 00:00:00+00:00,91.15,104.25,89.69,102.02,673429.92612,66429508.1788531,118893,343735.00473,33955921.7714253
2019-05-16 00:00:00+00:00,102.03,107.14,90.73,95.49,1179885.10784,116020063.7773053,216806,581676.20783,57253437.1048806
2019-05-17 00:00:00+00:00,95.49,97.48,84.27,89.76,914179.22548,80856683.9611846,173746,451755.77246,39944114.2749991
2019-05-18 00:00:00+00:00,89.76,90.51,85.11,86.51,380542.14297,33352370.4500154,72853,185142.89881,16223775.4493804
2019-05-19 00:00:00+00:00,86.55,96.81,86.07,94.58,584649.51759,54045051.6228448,124411,299930.39452,27720300.1328656
2019-05-20 00:00:00+00:00,94.55,94.58,87.11,91.1,447735.71615,40656121.4410844,92452,214314.52426,19458287.9092584
2019-05-21 00:00:00+00:00,91.1,93.02,88.83,90.79,335538.23309,30483197.1255505,76133,166509.04586,15142818.9520519
2019-05-22 00:00:00+00:00,90.77,92.04,85.83,87.74,308520.29109,27641752.0456785,71246,148085.69514,13275098.567018
2019-05-23 00:00:00+00:00,87.74,89.53,84.62,88.61,208332.29525,18146600.071508,52443,102211.28835,8910858.1696772
2019-05-24 00:00:00+00:00,88.67,103.77,88.01,100.5,832985.16125,81794059.9838869,153722,391760.02122,38438991.2696687
2019-05-25 00:00:00+00:00,100.5,105.07,98.87,102.66,519802.9895,53062963.8260795,108307,253094.46614,25848981.323733
2019-05-26 00:00:00+00:00,102.66,114.0,97.5,111.0,658431.91144,68920626.4237978,108458,333993.90346,34926749.4564024
2019-05-27 00:00:00+00:00,111.03,121.89,109.94,116.3,873684.89847,99764291.8459324,180148,437578.19464,50006159.4468508
2019-05-28 00:00:00+00:00,116.41,118.22,111.08,114.81,399902.25403,45797915.3005502,94634,196539.85503,22515969.6818435
2019-05-29 00:00:00+00:00,114.87,118.33,108.0,115.06,359489.09796,41060611.9641629,89315,177553.78524,20299071.4684415
2019-05-30 00:00:00+00:00,115.03,120.35,102.4,107.78,708618.8245,80058167.9964162,155541,346496.20359,39177482.6611543
2019-05-31 00:00:00+00:00,107.78,114.93,104.55,114.6,487341.72799,53042097.0134148,107379,241752.73664,26321404.7485896
2019-06-01 00:00:00+00:00,114.65,116.28,110.51,112.35,318759.84041,36157772.3131558,78931,153150.17318,17378167.4915019
2019-06-02 00:00:00+00:00,112.34,116.48,111.25,114.39,234192.23299,26740364.1967509,60092,115705.39177,13217197.9866063
2019-06-03 00:00:00+00:00,114.44,116.2,105.01,105.99,441610.78458,49245349.1978798,106765,215619.70167,24063491.7296188
2019-06-04 00:00:00+00:00,105.94,106.8,98.13,102.2,673951.14145,69303243.3129226,155623,309097.21989,31825948.3917601
2019-06-05 00:00:00+00:00,102.2,105.21,100.11,103.66,379894.44483,39022877.2563426,92113,192896.37846,19812647.1450437
2019-06-06 00:00:00+00:00,103.61,112.07,101.0,111.19,488905.21588,51485265.6301071,114700,232105.1019,24472903.1232184
2019-06-07 00:00:00+00:00,111.25,121.0,109.53,116.71,619792.48983,71559713.2584965,138367,305915.16346,35298761.7674129
2019-06-08 00:00:00+00:00,116.74,119.7,113.5,118.01,454621.75369,52877380.6399323,103950,218478.89399,25412400.4401285
2019-06-09 00:00:00+00:00,118.01,118.94,111.02,114.66,425246.36749,48979996.5592727,90755,207331.66954,23897592.9645998
2019-06-10 00:00:00+00:00,114.66,130.12,112.54,129.15,793211.22328,97867984.4881624,157911,387162.67682,47743427.9963326
2019-06-11 00:00:00+00:00,129.19,138.56,124.85,135.69,836034.97354,109260631.0297876,148961,435000.07386,56834358.3185448
2019-06-12 00:00:00+00:00,135.79,143.19,129.86,135.32,1015972.92864,139662839.6225523,202561,502452.55638,69124119.2785621
2019-06-13 00:00:00+00:00,135.32,136.52,127.92,130.55,477007.30523,63425735.6627966,119989,226672.37282,30171007.8305617
2019-06-14 00:00:00+00:00,130.55,133.03,125.22,132.0,460272.62793,59616359.3131788,120361,223729.21609,28993326.6753051
2019-06-15 00:00:00+00:00,132.03,139.5,132.01,137.54,389908.37623,52916731.4807058,107462,192563.73363,26133416.1622946
2019-06-16 00:00:00+00:00,137.51,138.2,133.15,136.45,392560.10493,53270945.5999763,116120,192556.08617,26136803.764579
2019-06-17 00:00:00+00:00,136.42,136.82,131.53,133.8,302485.50097,40632294.8605125,90741,150191.63554,20183997.0459153
2019-06-18 00:00:00+00:00,133.8,136.84,128.0,135.22,400995.83149,53298085.8261838,114467,190438.10692,25338680.9844218
2019-06-19 00:00:00+00:00,135.25,139.5,133.5,136.43,373850.88301,51215678.8946964,99736,186717.69849,25579621.4345927
2019-06-20 00:00:00+00:00,136.41,136.75,133.0,135.46,236819.61409,31945265.2665445,69081,108017.52323,14574715.8980751
2019-06-21 00:00:00+00:00,135.45,141.29,131.0,138.28,392390.9775,53951692.1129757,99000,192226.37214,26443834.8499597
2019-06-22 00:00:00+00:00,138.3,145.9,136.01,142.26,670112.19411,94685540.9070531,165043,337544.99313,47686831.8421579
2019-06-23 00:00:00+00:00,142.2,143.34,136.15,137.5,273142.66174,38332851.5596966,81723,122043.83502,17141002.2905715
2019-06-24 00:00:00+00:00,137.5,137.52,132.65,135.77,269137.08964,36393377.8443667,74142,120097.45949,16246664.2351641
2019-06-25 00:00:00+00:00,135.78,138.63,129.75,136.33,343042.31826,46185009.2996886,87876,156261.35468,21056243.0223563
2019-06-26 00:00:00+00:00,136.32,138.5,127.5,132.25,659208.45477,88988518.1248937,169090,317706.08712,42929900.0771231
2019-06-27 00:00:00+00:00,132.24,133.5,111.82,116.01,932158.03694,111595940.1518993,219223,440884.0136,52740461.575152
2019-06-28 00:00:00+00:00,116.02,122.19,114.49,120.01,455587.96464,53924815.9827016,123207,235372.7968,27874719.5223616
2019-06-29 00:00:00+00:00,119.99,137.0,116.0,133.86,650966.5278,82947506.0130042,156524,324322.78576,41450400.4840344
2019-06-30 00:00:00+00:00,133.88,137.44,120.54,123.25,808645.44775,105468144.5679423,183220,385642.98272,50288647.5045068
2019-07-01 00:00:00+00:00,123.22,127.03,113.82,123.17,612063.25919,74028859.4377541,152030,298530.6802,36129144.6995631
2019-07-02 00:00:00+00:00,123.16,124.0,112.63,118.77,469582.087,55049525.438026,130201,227631.73125,26688912.4116868
2019-07-03 00:00:00+00:00,118.74,123.15,116.78,121.36,365008.0675,43803309.4403507,95227,193273.11973,23197298.6695084
2019-07-04 00:00:00+00:00,121.34,127.03,118.51,119.61,375062.74273,45922151.5752116,103018,177950.473,21793126.0705364
2019-07-05 00:00:00+00:00,119.64,120.99,116.22,118.35,223608.71264,26574015.8532825,70527,108519.34133,12902519.2018056
2019-07-06 00:00:00+00:00,118.29,121.8,117.06,118.31,153816.69797,18323759.2707292,54124,77407.08868,9224823.2575057
2019-07-07 00:00:00+00:00,118.28,120.35,117.0,119.48,142378.61429,16885095.364537,45147,71679.55472,8504274.0746168
2019-07-08 00:00:00+00:00,119.48,125.07,117.77,122.92,219116.92194,26320498.8638013,66939,112769.55649,13555212.3359743
2019-07-09 00:00:00+00:00,122.92,124.08,117.64,119.24,233440.12041,28157784.5815775,73699,114453.38063,13819088.8715489
2019-07-10 00:00:00+00:00,119.23,120.13,102.5,108.31,507821.30862,55824246.2599259,141526,237956.00467,26236710.4535008
2019-07-11 00:00:00+00:00,108.29,108.33,95.21,102.98,566917.40666,57565136.8519258,147490,272341.50291,27641547.2588707
2019-07-12 00:00:00+00:00,103.0,107.02,100.65,104.86,204977.52431,21385292.1845931,67913,101295.36479,10571090.3525504
2019-07-13 00:00:00+00:00,104.86,105.03,97.64,101.03,229252.96129,23255998.9076815,67648,108154.71038,10973329.086294
2019-07-14 00:00:00+00:00,101.06,101.9,87.58,89.66,429594.96949,39918729.8273722,116783,200859.40297,18674678.6460635
2019-07-15 00:00:00+00:00,89.67,92.99,84.6,90.43,382169.24803,34028842.9172786,99683,191505.83289,17063688.0786962
2019-07-16 00:00:00+00:00,90.43,91.91,76.6,79.61,483565.93207,40186396.036797,110254,234120.79307,19469569.9837642
2019-07-17 00:00:00+00:00,79.62,94.65,71.0,89.95,611125.08258,53125198.9314649,146125,301612.75283,26216159.5164774
2019-07-18 00:00:00+00:00,89.98,104.5,86.87,101.16,609872.10131,58346175.1364644,160015,298064.71391,28542647.9828882
2019-07-19 00:00:00+00:00,101.15,101.26,94.73,98.23,366646.23978,35784995.4190319,106138,181026.60455,17661022.297769
2019-07-20 00:00:00+00:00,98.25,105.88,97.42,100.25,355926.02335,35977421.6047505,94907,174064.05685,17605172.9411833
2019-07-21 00:00:00+00:00,100.26,101.41,96.4,99.7,247121.43139,24377591.970442,66584,120557.40788,11893502.729339
2019-07-22 00:00:00+00:00,99.74,100.91,91.14,95.31,318533.96014,30372489.1300881,77446,156837.63791,14968635.2202372
2019-07-23 00:00:00+00:00,95.31,95.35,88.62,90.15,264516.21574,24185689.3495697,61781,122921.2098,11243042.4784182
2019-07-24 00:00:00+00:00,90.1,97.45,86.8,94.5,355813.0883,32641378.1438992,87875,175736.44964,16126265.5594771
2019-07-25 00:00:00+00:00,94.43,96.67,91.06,93.22,228403.48379,21524096.4244504,61303,110502.72397,10420193.1032758
2019-07-26 00:00:00+00:00,93.23,94.52,89.83,94.06,169220.32033,15659054.23478,50593,83735.03489,7750956.8963841
2019-07-27 00:00:00+00:00,94.01,96.09,86.67,88.79,250915.24992,22687995.2872745,66974,118255.70891,10701566.3020772
2019-07-28 00:00:00+00:00,88.83,90.9,83.13,90.0,201075.77208,17720374.4262434,53876,99978.83076,8815458.253433
2019-07-29 00:00:00+00:00,90.0,92.26,87.48,90.33,233655.44074,21072179.1118312,56594,111047.71221,10017550.1128922
2019-07-30 00:00:00+00:00,90.33,92.71,88.5,90.15,166817.93325,15087913.9724864,49848,86860.25708,7863279.6937056
2019-07-31 00:00:00+00:00,90.12,99.95,89.81,98.76,280442.01907,26802062.2623117,75356,146817.10337,14025360.8910299
2019-08-01 00:00:00+00:00,98.77,100.59,95.23,98.64,256621.80027,25131509.0214623,78012,123530.24126,12103235.8535795
2019-08-02 00:00:00+00:00,98.62,98.77,92.52,94.76,284902.02673,27331986.4812726,60048,131741.04118,12636328.1455405
2019-08-03 00:00:00+00:00,94.8,96.7,93.51,94.17,187442.26636,17836682.3712824,41114,88229.67053,8397469.4220796
2019-08-04 00:00:00+00:00,94.15,94.8,90.11,92.64,210063.34433,19411525.5876972,42921,99555.86872,9206783.0441601
2019-08-05 00:00:00+00:00,92.68,106.77,92.68,96.56,708024.73305,70031157.1904787,126143,350655.67382,34695081.5180577
2019-08-06 00:00:00+00:00,96.56,99.32,91.0,92.99,370218.49667,35230611.3942631,62210,172218.07318,16399880.1441882
2019-08-07 00:00:00+00:00,93.05,94.45,87.36,90.59,298275.75612,27205898.7377171,57993,140489.40457,12817965.9766853
2019-08-08 00:00:00+00:00,90.59,92.75,87.72,90.15,227275.85013,20426334.73657,42371,111242.14856,10004292.6292286
2019-08-09 00:00:00+00:00,90.08,90.45,82.64,84.24,245919.9803,21161127.8838708,46855,108893.8083,9363799.411191
2019-08-10 00:00:00+00:00,84.25,87.5,82.27,85.46,243663.59097,20738077.4375404,49150,121326.35216,10333423.5415956
2019-08-11 00:00:00+00:00,85.46,91.57,85.15,89.93,196951.40228,17439833.9941493,41822,106990.64846,9481039.9011833
2019-08-12 00:00:00+00:00,89.99,90.04,85.45,85.79,147573.87933,12841667.2105431,31951,63872.45481,5561557.2658243
2019-08-13 00:00:00+00:00,85.79,86.79,83.26,84.88,166783.80957,14166418.1596839,36795,77429.91494,6581990.9525209
2019-08-14 00:00:00+00:00,84.83,86.32,75.0,75.9,310895.4105,24988277.1277642,59296,139720.51572,11235624.1939164
2019-08-15 00:00:00+00:00,75.91,77.7,74.36,76.25,157703.32106,12030480.7520128,29531,75757.73549,5778622.9204513
2019-08-16 00:00:00+00:00,76.24,76.42,72.34,74.67,186709.02728,13900659.4192708,39265,87609.267,6524683.0374594
2019-08-17 00:00:00+00:00,74.63,75.35,71.5,72.65,131039.84431,9606659.8005814,31749,55002.0942,4031927.3665879
2019-08-18 00:00:00+00:00,72.64,78.0,71.4,76.25,171800.85253,12945827.7805591,35975,84422.92363,6362866.4428625
2019-08-19 00:00:00+00:00,76.31,78.95,75.36,77.1,176507.93997,13616902.8904594,33149,90657.14491,6995749.13599
2019-08-20 00:00:00+00:00,77.1,77.3,73.31,75.14,130580.76909,9832675.8514933,30674,60659.68543,4569479.0787309
2019-08-21 00:00:00+00:00,75.13,75.33,70.14,73.27,188740.48706,13704139.3566925,41821,90326.32737,6557178.3738542
2019-08-22 00:00:00+00:00,73.18,74.64,71.0,73.31,159575.08558,11682713.5554993,44580,79682.44549,5834202.6204175
2019-08-23 00:00:00+00:00,73.38,75.92,72.1,75.38,138535.90048,10276202.4442559,37713,70757.63489,5252959.8561001
2019-08-24 00:00:00+00:00,75.37,75.65,71.39,73.32,119841.86721,8767152.9537443,28915,54964.74371,4023023.7244803
2019-08-25 00:00:00+00:00,73.32,74.93,70.56,72.1,143368.07877,10408156.40948,34208,67675.19894,4921346.656986
2019-08-26 00:00:00+00:00,72.12,75.46,72.09,73.54,186459.72505,13805533.1315414,40065,98489.10926,7293251.2694208
2019-08-27 00:00:00+00:00,73.59,73.75,72.13,72.9,92746.01751,6757231.1022779,21524,43509.09907,3172105.499151
2019-08-28 00:00:00+00:00,72.88,73.14,65.0,66.73,295837.67734,20294112.3733274,49894,131597.628,9046210.2484797
2019-08-29 00:00:00+00:00,66.73,66.77,62.0,63.59,206167.47861,13330132.4686137,37957,100797.33055,6520899.852467
2019-08-30 00:00:00+00:00,63.55,65.6,62.16,64.17,188503.14428,12025139.0938975,26955,98305.84069,6279252.615655
2019-08-31 00:00:00+00:00,64.18,65.39,62.25,64.24,148167.15877,9443772.2045412,25143,72132.81825,4601254.327663
2019-09-01 00:00:00+00:00,64.23,67.21,63.74,65.89,160452.85757,10479308.7581945,29183,75541.81384,4934949.0721757
2019-09-02 00:00:00+00:00,65.85,68.03,64.8,66.92,210648.66087,13961846.0324844,34024,99251.1229,6583159.1908653
2019-09-03 00:00:00+00:00,66.92,71.0,66.47,69.06,286130.47957,19629532.3520897,45037,142902.74073,9806298.8544846
2019-09-04 00:00:00+00:00,69.0,69.24,66.4,67.01,219846.1354,14865189.8886659,43383,108609.16155,7347110.2804185
2019-09-05 00:00:00+00:00,67.02,67.39,64.14,65.23,166569.36182,10917424.2782613,41039,77908.7408,5105857.1630529
2019-09-06 00:00:00+00:00,65.24,68.0,63.54,64.87,278618.16432,18378132.7288359,53762,142220.06687,9388119.8843777
2019-09-07 00:00:00+00:00,64.88,70.57,64.53,68.77,305501.47722,20816429.3435973,56752,159280.40841,10851062.7390553
2019-09-08 00:00:00+00:00,68.77,71.46,68.0,70.36,315059.92831,22060121.0232093,54949,149888.58949,10494422.7550279
2019-09-09 00:00:00+00:00,70.36,71.38,67.73,69.89,229275.26659,15939720.8488187,46010,106713.69525,7426915.511443
2019-09-10 00:00:00+00:00,69.86,73.1,69.77,70.85,315598.33706,22476093.8475688,61080,161180.39623,11485204.6515817
2019-09-11 00:00:00+00:00,70.85,71.81,68.25,69.8,208744.34146,14621909.7707836,48014,101257.78288,7095088.932673
2019-09-12 00:00:00+00:00,69.8,70.0,68.3,69.15,135570.08885,9369849.0942119,35729,69917.0273,4834528.0531864
2019-09-13 00:00:00+00:00,69.18,69.58,67.36,68.93,156416.29244,10722817.4094285,36668,74427.10577,5103848.6186757
2019-09-14 00:00:00+00:00,68.93,71.5,68.2,70.5,179064.87019,12520755.7829275,36614,91546.55777,6404047.6794074
2019-09-15 00:00:00+00:00,70.49,71.28,69.5,70.04,123157.58776,8653254.9874815,28463,61106.51694,4296442.4001022
2019-09-16 00:00:00+00:00,70.04,73.67,69.36,72.63,267731.58165,19101962.9812395,51188,138704.37818,9903619.1720149
2019-09-17 00:00:00+00:00,72.67,77.59,72.15,74.04,331820.84685,24574442.8929495,67157,169099.29045,12526280.9394282
2019-09-18 00:00:00+00:00,74.06,80.3,73.98,77.81,463500.72712,35716016.266972,71198,241179.67486,18593958.9762171
2019-09-19 00:00:00+00:00,77.77,80.9,72.62,76.56,516227.12489,38833965.374848,77388,261523.14495,19683152.8218132
2019-09-20 00:00:00+00:00,76.56,77.08,72.78,75.05,286151.47725,21475382.8429194,46189,137355.66168,10313407.5407188
2019-09-21 00:00:00+00:00,75.06,75.58,72.06,73.22,211641.79197,15603395.9651253,37990,97202.74965,7169287.067661
2019-09-22 00:00:00+00:00,73.2,73.22,71.03,72.23,219392.15857,15823511.838941,35676,107226.35618,7733649.9463093
2019-09-23 00:00:00+00:00,72.26,74.24,61.88,66.54,527501.79121,36517883.7939264,86675,256372.40011,17764047.1937418
2019-09-24 00:00:00+00:00,66.54,67.42,54.07,54.57,987995.2338,60140536.5363633,171116,466809.46368,28446986.0886244
2019-09-25 00:00:00+00:00,54.57,58.34,52.84,57.43,781318.26507,43535732.1644702,110070,394951.24301,22011399.7237326
2019-09-26 00:00:00+00:00,57.48,57.56,50.3,55.19,630061.90746,34400819.9709003,79912,310099.31131,16938385.9085002
2019-09-27 00:00:00+00:00,55.17,56.61,52.61,55.86,390379.87374,21349989.0495085,55002,199050.11711,10886610.1841292
2019-09-28 00:00:00+00:00,55.86,56.16,53.67,55.37,258783.39518,14274176.8394336,39309,129340.94843,7136724.8450177
2019-09-29 00:00:00+00:00,55.38,55.58,52.13,53.82,227546.40106,12197410.1689732,34775,110918.57288,5945147.3973459
2019-09-30 00:00:00+00:00,53.84,56.25,52.46,55.99,369529.68787,20182788.0599933,48854,189864.80853,10372490.2082253
2019-10-01 00:00:00+00:00,56.01,57.6,54.82,55.63,333606.02834,18706444.0183863,52543,166901.75846,9359465.6159966
2019-10-02 00:00:00+00:00,55.59,56.66,55.13,56.23,215424.38457,12034864.9802444,35664,112609.094,6291799.5698272
2019-10-03 00:00:00+00:00,56.28,57.07,53.62,56.44,253310.60723,14061349.4274344,38720,123368.39619,6853794.4863469
2019-10-04 00:00:00+00:00,56.45,57.5,55.22,56.3,247275.45318,13995320.6982941,36155,123056.6233,6966155.4451045
2019-10-05 00:00:00+00:00,56.3,57.4,55.57,56.69,177602.10058,10003772.6070799,29994,87530.77209,4932672.7090212
2019-10-06 00:00:00+00:00,56.69,56.8,52.73,54.41,259829.37559,14302889.3201775,43874,124847.71405,6875419.8003681
2019-10-07 00:00:00+00:00,54.42,58.65,53.25,57.46,314689.40497,17738640.5892193,51681,164543.74546,9284182.1117615
2019-10-08 00:00:00+00:00,57.46,58.45,56.47,56.94,184201.79637,10559404.6628282,31403,92246.74688,5289047.7028311
2019-10-09 00:00:00+00:00,56.92,60.06,56.6,59.12,344098.9067,20109296.3410723,49951,183560.59961,10716909.0461135
2019-10-10 00:00:00+00:00,59.1,59.33,57.0,57.47,215031.29392,12487446.424827,34773,103415.14974,6006437.4380736
